1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice,YearBuilt_Group
928.0,836.0,3.0,No,821.0,GLQ,107.0,180.46555919132814,RFn,1997.0,7.654299128794408,Gd,15426.0,65.0,0.0,99.0,6,220.30322634802505,1997,1997,231500.0,Modern
864.0,0.0,3.0,No,432.0,ALQ,432.0,0.0,Unf,1980.0,6.907767928522536,TA,10500.0,70.0,0.0,0.0,4,208.79780798711306,1971,1971,115000.0,Modern
1734.0,0.0,3.0,Av,1300.0,GLQ,434.0,237.96232572810112,Unf,2005.0,7.636319228962849,Gd,11645.0,78.0,0.0,24.0,7,352.0965040172189,2005,2005,260000.0,Recent
910.0,0.0,4.0,No,507.0,Rec,403.0,255.43072800214057,Unf,2000.0,7.400935449517942,TA,8520.0,71.0,0.0,0.0,5,217.08811322265078,1952,1952,166000.0,Modern
1501.0,0.0,3.0,Gd,679.0,GLQ,811.0,213.2919543439963,RFn,1999.0,7.4851412797252355,Gd,10335.0,78.0,183.0,29.0,7,314.25617396080975,1999,1999,204000.0,Modern
1728.0,0.0,6.0,No,1332.0,Rec,396.0,191.0357046863262,Unf,1963.0,7.632686177397187,TA,9100.0,70.0,336.0,0.0,5,351.1828356535492,1963,1963,125000.0,Modern
970.0,739.0,3.0,No,0.0,Unf,970.0,151.74820434321248,Unf,2004.0,7.621098255726681,Gd,2522.0,24.0,50.0,40.0,6,227.74486978410147,2004,2006,130000.0,Recent
875.0,0.0,2.0,No,209.0,BLQ,506.0,82.40481040341002,Unf,1931.0,6.920970558890361,TA,6120.0,51.0,0.0,0.0,5,181.13355095318698,1931,1993,105000.0,Old
884.0,1151.0,3.0,No,0.0,Unf,884.0,169.11516527954575,Fin,2001.0,7.8041753055393634,Gd,9505.0,69.0,180.0,48.0,7,212.41561087294534,2001,2001,222500.0,Recent
1080.0,0.0,3.0,No,680.0,GLQ,400.0,0.0,Unf,1980.0,7.1407937943920805,Gd,7500.0,63.0,120.0,0.0,7,246.86277425895122,2004,2005,141000.0,Recent
896.0,448.0,3.0,No,0.0,Unf,896.0,104.27195617018407,Unf,1936.0,7.369486351252655,TA,6240.0,69.0,0.0,114.0,5,214.57639021520285,1936,1950,115000.0,Old
969.0,0.0,3.0,Av,716.0,BLQ,253.0,171.01884976582272,Unf,1975.0,7.027498158415329,TA,10356.0,120.0,0.0,0.0,5,227.5686434005095,1975,1975,122000.0,Modern
1710.0,0.0,2.0,Gd,1400.0,Unf,310.0,296.84715853113073,RFn,2007.0,7.621711330764393,Gd,13891.0,107.0,436.0,102.0,8,348.43701629660046,2007,2008,372402.0,Recent
1097.0,896.0,4.0,No,416.0,Rec,409.0,188.25116787547086,RFn,1971.0,7.782295826053598,TA,14803.0,69.0,252.0,66.0,6,201.68168969905432,1971,1971,190000.0,Modern
1252.0,0.0,1.0,Gd,429.0,BLQ,93.0,209.36929347721832,RFn,1960.0,7.295300337718688,TA,13500.0,69.0,0.0,0.0,6,331.8054071702812,1960,1975,235000.0,Modern
1200.0,0.0,4.0,No,0.0,Unf,1200.0,129.1955054614332,Unf,1923.0,7.250934384109435,TA,11340.0,84.0,0.0,0.0,6,267.16732581205747,1923,1950,125000.0,Old
572.0,524.0,2.0,No,0.0,Unf,572.0,0.0,Unf,1980.0,7.156162748134436,TA,9600.0,60.0,0.0,8.0,6,153.17623074809697,1924,1950,79000.0,Old
1040.0,0.0,2.0,No,0.0,Unf,0.0,227.63497190722717,Unf,1950.0,7.101359029425204,TA,7200.0,60.0,0.0,0.0,5,0.9082478411305458,1950,1950,109500.0,Old
774.0,1194.0,4.0,No,0.0,Unf,774.0,243.81713039826585,Fin,2009.0,7.769053736630279,Ex,12003.0,92.0,84.0,75.0,8,192.24658466571375,2009,2010,269500.0,Recent
991.0,956.0,3.0,No,222.0,GLQ,769.0,243.2331252127944,RFn,2004.0,7.757800555560201,Gd,12552.0,100.0,0.0,136.0,7,231.4351455631708,2004,2005,254900.0,Recent
1392.0,1070.0,4.0,Mn,57.0,GLQ,1335.0,212.99080686304876,RFn,2006.0,8.004145872383422,Gd,19378.0,134.0,456.0,132.0,7,298.62610238568965,2005,2006,320000.0,Recent
1232.0,0.0,3.0,No,660.0,BLQ,572.0,194.73390792212024,Unf,1984.0,7.278457097540031,TA,11120.0,69.0,0.0,0.0,6,272.49381897224083,1984,1984,162500.0,Modern
1572.0,1096.0,3.0,Av,1016.0,GLQ,556.0,257.162133623255,Fin,2003.0,8.088577468090579,Ex,13688.0,110.0,664.0,0.0,9,327.1359288044492,2003,2004,412500.0,Recent
1541.0,0.0,3.0,Mn,1201.0,Unf,340.0,199.6397720242384,Unf,2005.0,7.512684733211099,Gd,12182.0,95.0,226.0,70.0,7,322.2871405534538,2005,2005,220000.0,Recent
882.0,0.0,1.0,No,0.0,Unf,882.0,0.0,Unf,1980.0,6.929286633455966,TA,5500.0,55.0,0.0,0.0,4,212.05476507322567,1956,1956,103200.0,Modern
1149.0,467.0,3.0,Mn,370.0,LwQ,779.0,95.66487564479634,Unf,1926.0,7.562465553984899,Gd,5400.0,40.0,0.0,0.0,6,258.6034998460176,1926,2004,152000.0,Old
808.0,547.0,4.0,No,351.0,ALQ,112.0,0.0,Unf,1980.0,7.378016516044087,TA,10106.0,62.0,0.0,0.0,5,167.4483885820285,1940,1999,127500.0,Old
1867.0,0.0,2.0,No,379.0,LwQ,470.0,126.14466830260716,Fin,1955.0,7.713797332633822,TA,10708.0,69.0,0.0,0.0,5,334.1318681763942,1955,1993,190000.0,Modern
1610.0,551.0,3.0,No,1288.0,GLQ,294.0,275.18401257628227,Fin,2007.0,7.867218450884032,Ex,10562.0,86.0,300.0,120.0,8,328.6948969184255,2007,2007,325624.0,Recent
840.0,880.0,3.0,No,0.0,Unf,840.0,171.01884976582272,Fin,2004.0,7.627822560585442,Gd,8244.0,62.0,0.0,48.0,7,204.4284726476067,2004,2004,183500.0,Recent
1707.0,0.0,2.0,No,0.0,Unf,1686.0,193.1949804401652,RFn,1981.0,7.619871035509531,TA,16669.0,69.0,653.0,64.0,8,344.76455848036744,1981,1981,228000.0,Modern
854.0,0.0,2.0,No,360.0,Rec,360.0,237.96232572810112,Unf,1991.0,7.398665868791583,TA,12358.0,69.0,0.0,0.0,5,182.08405235936584,1941,1950,128500.0,Old
1656.0,0.0,3.0,Gd,639.0,BLQ,441.0,198.41594370446313,Fin,1960.0,7.588084456291809,TA,31770.0,141.0,112.0,62.0,6,246.86277425895122,1960,1960,215000.0,Modern
1064.0,703.0,2.0,No,495.0,GLQ,354.0,191.0357046863262,RFn,1987.0,7.65608037774617,Gd,5306.0,44.0,0.0,35.0,7,244.11362235040116,1987,1987,239000.0,Modern
1362.0,0.0,3.0,No,288.0,ALQ,700.0,191.0357046863262,Unf,1961.0,7.383409048810586,TA,10197.0,80.0,491.0,20.0,6,293.78655668374785,1961,1961,163000.0,Modern
1651.0,0.0,3.0,No,1398.0,ALQ,0.0,224.9619423361224,Fin,1986.0,7.5849159274816405,TA,12416.0,47.0,132.0,0.0,6,332.42633161152196,1986,1986,184000.0,Modern
2158.0,0.0,4.0,Av,477.0,ALQ,725.0,212.99080686304876,Unf,1950.0,7.865760339559126,Gd,12615.0,84.0,0.0,29.0,6,267.50127132106826,1950,2001,243000.0,Old
1164.0,896.0,4.0,No,831.0,GLQ,320.0,196.2700288255104,Unf,1988.0,7.816986752529412,TA,10029.0,97.0,268.0,228.0,6,258.94111614774835,1988,1989,211000.0,Modern
1252.0,668.0,4.0,No,57.0,ALQ,554.0,174.4963135204254,Unf,1958.0,7.743153630589604,Gd,13650.0,69.0,0.0,0.0,5,242.04492217255674,1958,1958,172500.0,Modern
2234.0,0.0,1.0,No,1904.0,GLQ,312.0,378.10577299095627,Fin,2009.0,7.902092620348512,Ex,17423.0,63.0,748.0,60.0,9,423.1505160892006,2008,2009,501837.0,Recent
968.0,0.0,2.0,No,0.0,Unf,968.0,183.58894020794867,Unf,1935.0,7.026419888974266,TA,8520.0,60.0,0.0,0.0,5,227.3923712091507,1923,2006,100000.0,Old
769.0,756.0,3.0,No,436.0,GLQ,320.0,171.01884976582272,Unf,2000.0,7.501753577757694,Gd,2117.0,69.0,456.0,0.0,6,188.8795211797475,2000,2000,177000.0,Modern
901.0,901.0,4.0,No,352.0,LwQ,441.0,95.66487564479634,Unf,1920.0,7.67664238835891,TA,7588.0,54.0,0.0,0.0,7,195.77939563822224,1920,1950,200100.0,Old
1340.0,0.0,3.0,No,0.0,Unf,0.0,108.51413020432587,Unf,1957.0,7.366367262181617,TA,9060.0,60.0,98.0,0.0,5,0.9082478411305458,1957,2006,120000.0,Modern
1362.0,720.0,3.0,No,0.0,Unf,1362.0,184.8348505375304,Unf,2003.0,7.82813366565511,Gd,11426.0,63.0,0.0,238.0,7,293.78655668374785,2003,2003,200000.0,Recent
936.0,316.0,3.0,No,0.0,Unf,504.0,212.99080686304876,Unf,1986.0,7.295300337718688,TA,7438.0,92.0,0.0,0.0,5,139.2755405609434,1908,1991,127000.0,Old
1518.0,1518.0,4.0,Mn,0.0,Unf,1107.0,289.5745876588743,Unf,1993.0,8.406096160425815,Ex,22950.0,90.0,0.0,260.0,10,251.47884368877445,1892,1993,475000.0,Very Old
1217.0,0.0,3.0,Av,611.0,GLQ,577.0,188.87077218572534,Unf,1990.0,7.265645392273997,Gd,9947.0,69.0,0.0,27.0,7,265.1606970812451,1990,1991,173000.0,Modern
808.0,704.0,3.0,No,0.0,Unf,660.0,82.40481040341002,Unf,1916.0,7.588084456291809,TA,10410.0,60.0,0.0,0.0,5,170.56417177763777,1916,1987,135000.0,Old
1224.0,0.0,2.0,Av,1086.0,GLQ,0.0,198.41594370446313,Unf,1979.0,7.271643600887658,TA,7018.0,64.0,275.0,0.0,5,247.8910558868805,1979,1979,153337.0,Modern
1593.0,0.0,0.0,Av,1153.0,GLQ,440.0,244.4008119540115,Fin,2001.0,7.547447811976948,Ex,4923.0,41.0,0.0,120.0,8,330.4068960942278,2001,2002,286000.0,Recent
1549.0,1178.0,3.0,No,297.0,Rec,556.0,171.01884976582272,Unf,1932.0,8.111567489539091,Gd,10570.0,70.0,0.0,74.0,8,206.79904087050926,1932,1994,315000.0,Old
725.0,754.0,4.0,No,626.0,ALQ,99.0,184.8348505375304,Fin,1972.0,7.469679813941192,Gd,7472.0,69.0,138.0,32.0,7,183.03289402226005,1972,2004,184000.0,Modern
1431.0,0.0,3.0,Av,560.0,GLQ,871.0,239.72223388311917,Fin,1999.0,7.4351369284038205,Gd,9017.0,68.0,0.0,35.0,7,304.87842410835856,1999,1999,192000.0,Modern
970.0,739.0,3.0,No,0.0,Unf,970.0,151.74820434321248,Unf,2004.0,7.621098255726681,Gd,2522.0,24.0,50.0,40.0,7,227.74486978410147,2004,2004,130000.0,Recent
864.0,0.0,3.0,Av,390.0,ALQ,474.0,142.56230808809255,Unf,1989.0,6.907767928522536,TA,7180.0,60.0,0.0,0.0,5,208.79780798711306,1972,1972,127000.0,Modern
855.0,0.0,3.0,No,566.0,ALQ,289.0,171.01884976582272,Unf,1976.0,7.453269257594889,TA,2280.0,24.0,0.0,0.0,6,207.1629335075548,1976,1976,148500.0,Modern
1726.0,0.0,3.0,No,1126.0,Unf,600.0,274.33214274370494,Unf,2007.0,7.631472374079135,Ex,9416.0,79.0,205.0,138.0,7,350.8781019157454,2007,2007,311872.0,Recent
1360.0,1360.0,3.0,No,1036.0,Unf,140.0,276.88592392492984,Unf,1918.0,8.250442811300644,Gd,25419.0,174.0,0.0,16.0,8,293.4629706741341,1918,1990,235000.0,Old
929.0,929.0,5.0,No,0.0,Unf,755.0,0.0,Unf,1980.0,7.899740358499652,TA,5520.0,92.0,0.0,198.0,6,188.69187416990508,1912,1950,104000.0,Old
1713.0,0.0,3.0,Av,1088.0,GLQ,625.0,294.05495477941156,Fin,2004.0,7.623548420579238,Ex,9591.0,76.0,262.0,26.0,8,348.8951568984318,2004,2005,274900.0,Recent
1121.0,0.0,2.0,No,0.0,Unf,1121.0,171.01884976582272,RFn,2003.0,7.179735979669552,TA,8546.0,80.0,0.0,64.0,4,253.8611742701591,2003,2004,140000.0,Recent
1279.0,0.0,3.0,No,641.0,ALQ,276.0,181.40387608871293,Unf,1980.0,7.317619464776474,TA,10125.0,75.0,0.0,83.0,6,266.4990137312897,1977,1977,171500.0,Modern
865.0,445.0,2.0,No,617.0,LwQ,0.0,157.58586039046082,Unf,1924.0,7.342674874484774,TA,7000.0,50.0,0.0,0.0,6,162.14587652022834,1924,1950,112000.0,Old
848.0,0.0,1.0,Av,662.0,GLQ,186.0,164.65379278874116,RFn,2004.0,6.888262857999026,Gd,4438.0,69.0,205.0,0.0,6,205.88836779483287,2004,2004,149000.0,Recent
720.0,564.0,2.0,No,312.0,LwQ,408.0,104.27195617018407,Unf,1948.0,7.321701207356571,TA,3500.0,50.0,0.0,35.0,5,182.08405235936584,1947,1950,110000.0,Old
1442.0,0.0,3.0,No,0.0,Unf,1424.0,189.79929906779662,Unf,1990.0,7.443153625374022,TA,11851.0,99.0,0.0,34.0,7,303.7594066028801,1990,1990,180500.0,Modern
1696.0,0.0,3.0,No,0.0,Unf,1140.0,141.57010956872162,Unf,1962.0,7.613095679617318,TA,13673.0,40.0,0.0,30.0,5,257.0823892912527,1962,1962,143900.0,Modern
1100.0,0.0,3.0,No,419.0,ALQ,375.0,129.1955054614332,RFn,1960.0,7.159970149330085,TA,12493.0,69.0,0.0,0.0,4,250.28483514387784,1960,1960,141000.0,Modern
1180.0,0.0,3.0,Gd,1065.0,GLQ,92.0,175.4419272879768,Unf,1988.0,7.8180049846036646,TA,14364.0,69.0,128.0,55.0,7,259.9530797664186,1988,1989,277000.0,Modern
1092.0,0.0,3.0,No,787.0,Rec,305.0,191.0357046863262,RFn,1964.0,7.152341513809101,TA,8250.0,75.0,260.0,0.0,6,248.91790741737194,1964,1964,145000.0,Modern
864.0,0.0,2.0,No,468.0,Rec,396.0,0.0,Unf,1980.0,6.907767928522536,TA,5604.0,67.0,0.0,0.0,5,208.79780798711306,1925,1950,98000.0,Old
1212.0,0.0,3.0,Mn,36.0,GLQ,1176.0,177.32963582817308,RFn,2009.0,7.261339930582066,Gd,10420.0,83.0,0.0,22.0,6,269.16890518870144,2009,2009,186000.0,Recent
932.0,920.0,3.0,No,822.0,GLQ,78.0,233.2543941130136,RFn,2009.0,7.705338499983088,Gd,8640.0,72.0,0.0,108.0,7,215.29502734804657,2009,2009,252678.0,Recent
990.0,0.0,3.0,No,716.0,ALQ,274.0,212.99080686304876,Unf,1996.0,7.049889965389424,TA,13568.0,43.0,0.0,0.0,5,231.2598677177312,1995,1995,156000.0,Modern
689.0,703.0,3.0,No,378.0,GLQ,311.0,124.7832885280012,Fin,1977.0,7.406212197101114,TA,10900.0,69.0,153.0,36.0,6,176.16361781823926,1977,1977,161750.0,Modern
1236.0,0.0,2.0,No,360.0,BLQ,710.0,173.23364968690842,Unf,1957.0,7.281847376696152,Gd,10011.0,72.0,64.0,0.0,5,245.14576650097155,1957,1996,134450.0,Modern
1436.0,0.0,3.0,Mn,946.0,GLQ,490.0,184.8348505375304,Unf,2004.0,7.438788445425837,Gd,8450.0,65.0,266.0,98.0,7,305.67687776454784,2004,2004,210000.0,Recent
810.0,518.0,3.0,No,0.0,Unf,686.0,93.4856231938096,Unf,1940.0,7.356954178301657,TA,9906.0,57.0,0.0,172.0,4,175.58715441488906,1925,1950,107000.0,Old
1137.0,817.0,3.0,No,341.0,BLQ,457.0,168.16146718043177,Unf,1939.0,7.7615649610225335,Gd,15660.0,69.0,312.0,119.0,7,196.70552569205503,1939,2006,311500.0,Old
1248.0,0.0,2.0,Av,16.0,GLQ,1232.0,170.38483466848163,Fin,2005.0,7.291953182354944,Gd,3010.0,43.0,16.0,0.0,7,275.1439646761681,2005,2006,167240.0,Recent
1498.0,0.0,2.0,Mn,0.0,Unf,1498.0,242.3565081473364,Unf,2006.0,7.483046208624197,Gd,8990.0,73.0,0.0,33.0,7,315.52045979668037,2006,2006,204900.0,Recent
1010.0,1257.0,4.0,No,0.0,Unf,1010.0,154.99761894473843,RFn,2002.0,7.917487568051764,Gd,8068.0,69.0,0.0,46.0,6,234.75702531804828,2002,2002,200000.0,Recent
811.0,741.0,3.0,No,550.0,ALQ,163.0,169.11516527954575,RFn,1975.0,7.52013467568735,TA,11475.0,85.0,0.0,208.0,6,180.75288242042976,1975,1975,179900.0,Modern
864.0,0.0,2.0,No,524.0,ALQ,160.0,212.99080686304876,Unf,1989.0,6.907767928522536,TA,10500.0,70.0,0.0,0.0,4,208.79780798711306,1971,1971,97000.0,Modern
2392.0,0.0,3.0,Gd,56.0,GLQ,2336.0,324.9945119614193,Fin,2003.0,7.973848817325774,Ex,13472.0,103.0,922.0,105.0,10,448.0892586253269,2003,2003,386250.0,Recent
630.0,672.0,3.0,No,0.0,Unf,630.0,118.26892624436718,Unf,1991.0,7.3362658241530605,TA,1680.0,21.0,142.0,0.0,5,164.70607148926996,1971,1971,112000.0,Modern
1214.0,1306.0,4.0,No,565.0,GLQ,638.0,255.7194838815416,Unf,1995.0,8.028607609782735,Gd,9950.0,82.0,290.0,114.0,7,267.66819157053794,1995,1995,290000.0,Modern
483.0,504.0,3.0,No,321.0,Rec,162.0,118.26892624436718,Unf,1987.0,7.046720195295275,TA,1869.0,21.0,127.0,0.0,6,134.8893034673485,1970,1970,106000.0,Modern
912.0,0.0,3.0,No,842.0,ALQ,70.0,137.2518042461402,Unf,1974.0,6.964199523759827,TA,8521.0,70.0,0.0,0.0,5,217.44613361938866,1967,1967,125000.0,Modern
1555.0,0.0,2.0,Av,16.0,GLQ,1357.0,167.84329035786647,Fin,2005.0,7.522157372739731,Gd,3182.0,43.0,16.0,20.0,7,295.5641456617738,2005,2006,192500.0,Recent
1194.0,0.0,3.0,No,0.0,Unf,1194.0,129.1955054614332,RFn,1959.0,7.245692771800627,TA,8760.0,73.0,220.0,0.0,6,266.16464657279926,1959,1959,148000.0,Modern
1490.0,1304.0,4.0,No,689.0,Unf,773.0,281.1301635955616,Fin,1995.0,8.137082928973843,Ex,15138.0,174.0,506.0,146.0,8,309.81761560261634,1995,1996,403000.0,Modern
483.0,504.0,2.0,No,0.0,Unf,483.0,121.02163914432202,Unf,1972.0,7.046720195295275,TA,1680.0,21.0,297.0,0.0,6,134.8893034673485,1972,1972,94500.0,Modern
894.0,0.0,3.0,Av,182.0,LwQ,0.0,127.84165049337814,Unf,1976.0,6.943391341553221,TA,10650.0,75.0,0.0,0.0,5,214.21676882028984,1976,1976,128200.0,Modern
860.0,1100.0,4.0,No,625.0,GLQ,235.0,171.01884976582272,Fin,2002.0,7.764780943836373,Gd,7851.0,69.0,0.0,48.0,6,208.0717291107942,2002,2002,216500.0,Recent
483.0,0.0,2.0,No,358.0,ALQ,125.0,112.71848151889007,Unf,1971.0,7.046720195295275,TA,1680.0,21.0,604.0,0.0,6,134.8893034673485,1971,1971,89500.0,Modern
1414.0,0.0,3.0,Av,24.0,GLQ,1390.0,187.941188961318,RFn,2004.0,7.422626238475503,Gd,8773.0,65.0,98.0,105.0,7,302.1584017982283,2004,2004,185500.0,Recent
1014.0,730.0,3.0,No,402.0,BLQ,594.0,176.38636500662582,RFn,1993.0,7.642346645118281,Gd,9453.0,69.0,0.0,70.0,7,232.31086780551126,1993,2003,194500.0,Modern
1694.0,0.0,3.0,No,0.0,Unf,1694.0,283.3876894897944,Fin,2007.0,7.611859106658229,Gd,12030.0,93.0,254.0,228.0,8,345.9901663384703,2007,2007,318000.0,Recent
798.0,0.0,3.0,No,94.0,LwQ,641.0,97.11138517827446,Unf,1949.0,7.4753284477442214,TA,8741.0,52.0,0.0,140.0,6,184.9256550330437,1945,1950,113000.0,Old
1566.0,0.0,3.0,Av,1078.0,GLQ,488.0,264.06106628969485,RFn,2008.0,7.529540897142047,Gd,9000.0,75.0,36.0,168.0,8,326.19934845287963,2008,2008,262500.0,Recent
866.0,0.0,2.0,No,329.0,ALQ,357.0,0.0,Unf,1980.0,6.910180785057079,Gd,3880.0,40.0,0.0,42.0,5,175.58715441488906,1945,1997,110500.0,Old
889.0,551.0,3.0,No,0.0,Unf,540.0,142.56230808809255,Unf,1940.0,7.441700574035787,TA,5000.0,63.0,0.0,0.0,5,146.68971275435715,1900,1950,79000.0,Very Old
626.0,591.0,3.0,No,0.0,Unf,626.0,121.02163914432202,RFn,1980.0,7.265645392273997,TA,10762.0,75.0,0.0,28.0,6,163.91974706786573,1980,1980,120000.0,Modern
1222.0,888.0,3.0,No,695.0,GLQ,253.0,178.27174877414345,RFn,1994.0,7.842152567513644,Gd,8880.0,69.0,0.0,130.0,7,223.85721564168057,1994,2002,205000.0,Modern
1872.0,0.0,3.0,Av,929.0,GLQ,916.0,221.3864167461435,Unf,1988.0,7.71660194278023,TA,10400.0,80.0,102.0,39.0,7,368.85918707975014,1988,1988,241500.0,Modern
908.0,1020.0,4.0,No,0.0,Unf,1020.0,171.01884976582272,Unf,1910.0,7.7475146892719895,Fa,9142.0,69.0,0.0,60.0,6,236.4990524171097,1910,1950,137000.0,Old
1375.0,0.0,2.0,No,0.0,Unf,1367.0,174.4963135204254,Unf,1954.0,7.393351084347402,TA,11310.0,75.0,0.0,30.0,6,294.59499842550474,1954,1954,140000.0,Modern
840.0,828.0,3.0,No,0.0,Unf,840.0,189.79929906779662,RFn,2003.0,7.595650305176133,Gd,11317.0,72.0,101.0,68.0,7,204.4284726476067,2003,2003,180000.0,Recent
1444.0,700.0,4.0,Gd,697.0,Rec,747.0,154.67338957475317,Fin,1958.0,7.858929078024817,Gd,159000.0,69.0,472.0,98.0,6,306.95294819457587,1958,2006,277000.0,Modern
1306.0,0.0,3.0,No,0.0,Unf,728.0,0.0,Unf,1980.0,7.339475225775484,Fa,5350.0,55.0,0.0,0.0,3,183.6014082943906,1940,1966,76500.0,Old
1625.0,0.0,2.0,Gd,1573.0,Unf,0.0,201.47227127425276,Unf,2006.0,7.5682843201842855,Gd,4750.0,44.0,481.0,0.0,8,327.29193785877595,2006,2007,235000.0,Recent
798.0,842.0,3.0,No,0.0,Unf,798.0,195.96302762885824,RFn,2004.0,7.5779114676664765,Gd,8366.0,65.0,0.0,45.0,6,196.70552569205503,2004,2004,173000.0,Recent
1302.0,0.0,3.0,Gd,270.0,LwQ,452.0,128.18042274500655,RFn,1964.0,7.3362658241530605,Gd,9350.0,85.0,108.0,0.0,6,284.0258860977419,1964,1991,158000.0,Modern
1314.0,0.0,3.0,No,922.0,Rec,392.0,123.0767333520323,RFn,1957.0,7.345864829563152,TA,8400.0,70.0,0.0,0.0,5,285.98693465928983,1957,1957,145000.0,Modern
1005.0,1286.0,4.0,No,0.0,Unf,975.0,167.52497416979742,Fin,1999.0,7.928544660408604,Gd,8738.0,66.0,302.0,0.0,7,228.6253166462479,1999,1999,230000.0,Modern
864.0,864.0,3.0,No,503.0,Rec,361.0,241.77168891246995,RFn,2003.0,7.632686177397187,Gd,8791.0,64.0,0.0,56.0,6,208.79780798711306,2003,2003,207500.0,Recent
1604.0,0.0,3.0,No,1334.0,GLQ,270.0,237.96232572810112,RFn,2006.0,7.554656905202453,Gd,8814.0,68.0,180.0,110.0,7,332.115918176792,2006,2006,220000.0,Recent
963.0,829.0,3.0,No,361.0,GLQ,602.0,209.36929347721832,RFn,2001.0,7.6708083075283895,Gd,12435.0,80.0,172.0,96.0,7,226.5103210607829,2001,2001,231500.0,Recent
882.0,0.0,2.0,No,0.0,Unf,0.0,127.84165049337814,Unf,1956.0,6.929286633455966,TA,12702.0,70.0,0.0,45.0,5,0.9082478411305458,1956,1956,97000.0,Modern
1382.0,0.0,3.0,Gd,672.0,Rec,0.0,301.85787907148034,Unf,1991.0,7.398665868791583,TA,19296.0,120.0,399.0,0.0,6,293.78655668374785,1962,1962,176000.0,Modern
1482.0,1092.0,3.0,No,0.0,Unf,1482.0,297.40486797625016,Fin,2007.0,8.050884542940407,Ex,9588.0,69.0,270.0,148.0,8,312.9901761652064,2007,2007,276000.0,Recent
1212.0,0.0,3.0,Av,506.0,ALQ,0.0,187.32087619859692,Unf,1978.0,7.261339930582066,TA,8471.0,88.0,46.0,12.0,6,139.69085589670863,1977,1995,151000.0,Modern
926.0,0.0,3.0,No,234.0,LwQ,0.0,184.8348505375304,Unf,1974.0,7.34745619036876,TA,5500.0,50.0,0.0,0.0,5,219.94677219181307,1929,2001,130000.0,Old
764.0,0.0,2.0,No,0.0,Unf,680.0,191.0357046863262,Unf,1965.0,6.779455550553507,TA,5232.0,30.0,0.0,0.0,5,174.43231999216553,1925,2004,73000.0,Old
1422.0,0.0,3.0,No,588.0,Unf,606.0,212.99080686304876,Fin,1981.0,7.4285321333937,Gd,12090.0,78.0,210.0,0.0,6,303.439432909771,1981,1981,175500.0,Modern
802.0,709.0,3.0,Av,714.0,GLQ,88.0,162.41264084968498,Fin,1997.0,7.492094921130759,TA,11207.0,70.0,0.0,75.0,6,197.44537825264825,1997,1997,185000.0,Modern
1052.0,720.0,4.0,No,378.0,Unf,342.0,104.27195617018407,Unf,1939.0,7.882168903249003,Gd,8400.0,60.0,0.0,24.0,5,182.08405235936584,1939,1997,179500.0,Old
778.0,0.0,2.0,No,403.0,ALQ,212.0,312.92473434930264,Unf,1966.0,6.798391535422608,TA,6900.0,71.0,0.0,25.0,5,185.86960229427547,1940,1955,120500.0,Old
1113.0,0.0,3.0,No,751.0,BLQ,392.0,191.0357046863262,RFn,1987.0,7.172249870707675,TA,7917.0,69.0,174.0,30.0,6,257.58976115158583,1976,1976,148000.0,Modern
1095.0,844.0,3.0,Mn,0.0,Unf,1095.0,348.02400700133194,RFn,2006.0,7.753481874888476,Gd,10728.0,84.0,0.0,51.0,8,249.43079996831204,2006,2006,266000.0,Recent
1363.0,0.0,2.0,Gd,226.0,LwQ,96.0,170.7019102088413,Unf,1954.0,7.384177161610656,TA,39104.0,73.0,0.0,0.0,7,297.4992459135046,1954,2005,241500.0,Modern
1164.0,1106.0,4.0,No,524.0,GLQ,628.0,241.1865420484321,Fin,1999.0,7.918876049028692,Gd,11764.0,92.0,348.0,57.0,8,259.10986886814084,1999,2007,290000.0,Modern
1632.0,0.0,3.0,No,620.0,Rec,0.0,137.91817726476376,RFn,1958.0,7.572787929941399,TA,9600.0,80.0,183.0,0.0,6,273.8199688158442,1958,1988,139000.0,Modern
816.0,0.0,3.0,Gd,546.0,ALQ,270.0,112.71848151889007,Unf,1982.0,6.848130876213407,TA,8314.0,76.0,0.0,0.0,5,200.02758908853463,1982,1982,124500.0,Modern
952.0,596.0,3.0,No,0.0,Unf,952.0,241.4791565063867,Unf,1978.0,7.517431694228248,Ex,7264.0,55.0,0.0,0.0,7,224.56573759992,1925,2007,205000.0,Old
1560.0,0.0,3.0,No,0.0,Unf,1560.0,212.0867724603957,Fin,2003.0,7.525519932956703,Gd,9196.0,129.0,0.0,150.0,7,325.26186321913036,2003,2003,201000.0,Recent
864.0,0.0,2.0,No,120.0,LwQ,744.0,158.2313840348364,Unf,1951.0,6.907767928522536,TA,19138.0,140.0,0.0,0.0,4,208.79780798711306,1951,1951,141000.0,Modern
2121.0,0.0,3.0,Gd,0.0,Unf,2121.0,258.8908442904562,Fin,2007.0,7.847609477951064,Ex,14450.0,107.0,315.0,98.0,9,409.48266561089474,2006,2007,415298.0,Recent
